atime nbursts cpu_time io_time
13.490145931479635 12 18.82483524783634 4.402822357044229
18.143278063556707 14 20.408013069660672 5.561889830780146
20.842220444042795 9 13.23550386307137 3.8320649468837726
55.59400095884714 8 13.438152239183815 3.0594444692499696
109.87022742741983 9 14.213043648104657 3.3782483746836682
159.02804017120587 10 13.842706980213254 3.925732333869596
179.53647857732093 7 10.999685509771735 2.671679189549047
189.08125793178127 9 13.09203318345903 3.5189646425486774
248.68043541301085 16 25.854606966945287 6.406857908457386
264.07954626384577 10 16.290155790668774 3.7460909695283897
287.2833222771883 13 20.509260784358883 5.457977293039412
294.5543888739151 14 20.570518377507867 5.665820444496993
327.15710700436716 7 11.074936584413587 2.5457296634613984
365.6194838810635 10 15.870751176829474 4.194021905389437
423.51337915254425 10 13.659773322568466 3.9172558354440206
429.46854510052793 13 20.420654640622278 5.218662071236425
433.3388231335118 4 5.68186689740494 1.4667244939528388
449.5944881961503 10 14.169334671051432 4.306596787763979
509.59756325447563 9 12.051829549079294 3.820307939219412
510.2892241075523 10 15.666712263458521 4.0275632181997
519.7248942349355 6 7.914123799661027 2.4665060138671375
540.8657999500233 15 20.597521116214462 6.1118002917951735
558.4214652887928 6 8.997840646389857 2.5781788818422995
586.4197964181113 11 15.476828844642917 4.4012886712751484
614.4845346748568 13 20.854984967799194 4.982203379205191
623.2405797597745 9 11.561765375327285 3.5067463532012146
729.4434041359207 6 8.461361083347658 2.4532901425066562
778.6385823754201 10 16.760720625439436 4.158323885670054
781.8562211779256 7 10.329460017234203 2.7296137258207676
791.306082100655 9 13.21962333796674 3.8364176073304956
865.6242009430454 11 17.173268171044732 4.368148403921099
874.3353408328934 5 7.187917620966379 2.2455928400395915
884.0439029720343 6 9.98666547111718 2.381200706751194
894.0661777255842 12 18.12833661716571 4.891044869828557
923.2248609924809 7 10.037283353963119 2.6786523096421195
937.2310502930133 10 15.123154388228357 4.161648081645119
951.1980951882973 11 15.768136055696433 4.335643477039646
977.0350077342719 8 12.413906818770814 3.3732008431697107
995.2132792158991 6 9.835055844308675 2.369645030258781
1049.50175506467 10 15.259088013177362 3.4504210481985926
1061.49629668649 12 17.934884567935914 4.740337894550724
1067.7119551766966 12 18.623025905350687 4.947162382995626
1068.7709481125935 8 12.201070868738729 3.0244407920059206
1120.3735715748824 11 16.489399536850065 4.4115659779551555
1149.1911550332782 12 19.069728172965632 4.718579761105322
1170.156483011001 5 8.131462749709506 1.8896284214381343
1171.6814948878823 10 14.519109310222756 3.9798868714399394
1321.3184844907405 11 17.03912178854167 4.4547872750348905
1345.4161978095929 6 9.080832882175791 2.3115145088793896
1350.8032648158999 13 19.780287039662554 5.328767067462509
1398.1927790786992 12 18.948558722480616 4.75677840783864
1418.7712576234487 13 20.516272023313146 4.839092622358229
1431.0055771437578 10 15.987544594383056 3.8109127441711994
1434.3928637757676 7 10.3623339386552 2.8676686994259417
1454.1593608678202 13 20.209637369193025 5.415596360118116
1461.7932618550726 7 10.240874224443647 2.7080393506434817
1485.5337843639647 16 25.6837847023888 6.318838120518922
1496.1765594167432 8 12.208964717993881 3.40408554074854
1514.4235274764585 9 14.192657256431946 3.494911710967854
1515.8562696214503 8 12.932329245222062 3.157578096714208
1571.1639782448844 15 19.44634161061358 5.947040406728821
1601.4744402967412 10 14.19657850284186 4.353599058649637
1605.3379111419786 11 16.629378594975336 4.386604814818151
1609.6382379969837 10 15.700308352389477 3.7310285316713516
1666.5851310600542 9 14.04392314688554 3.5985748436811313
1687.5772026044058 12 18.059311297030167 4.968982784835917
1692.6527432745968 14 21.42856061760941 5.601539688403428
1695.8194280052994 15 23.666079816113125 6.120046437746503
1701.7670183967905 14 23.530758063664656 5.346352750697137
1725.8987671767654 12 17.062704202251012 4.892746175399471
1784.2034492008443 10 15.105529666421585 4.238034521131434
1786.0119639175991 2 3.105845017624838 0.7012291826981293
1804.7613320644496 8 12.059708575153882 3.368826075657233
1856.8282738278383 17 27.311941307740742 7.004096995691274
1937.549627544554 5 6.972917733121629 2.0543202466537185
1963.7571244910698 12 19.021262286267845 4.753225349654142
1987.816232383607 7 10.324387329465623 3.0162013615897303
2010.8132496917303 12 18.84335982482781 4.5540828957613435
2031.2626724628894 14 20.347848159636246 6.119789332633113
2050.2545470258433 8 13.12138057732058 3.279592316069127
2071.412516634804 18 27.43902083190608 6.962214835245955
2080.1915538917024 7 9.95961605489301 2.92140240807707
2093.6422255641114 10 15.175170328359275 3.7911865440083994
2110.746662851363 11 13.850734261873727 4.233767460718572
2114.4361459173415 9 13.789476535246237 3.422685168151483
2122.605673910547 8 11.551544862909564 3.541749565143272
2139.0234467248547 13 20.400024349238834 5.073367166770892
2148.6726074839085 6 8.618035337657236 2.233177614277989
2151.385031196878 7 9.619261242168962 2.7624381246801732
2163.8640419929066 10 14.499465164572376 3.90273274834186
2181.071236388541 13 18.602760128983814 5.290821218236962
2186.6997698528694 8 10.969640574393935 3.126754198287967
2269.1330311009974 12 20.168635743457692 5.065913745075379
