nbursts cpu_time io_time
12 21.410170157813 73.42351723052704
14 28.06676037932342 71.67211762694602
9 22.99721291203598 47.119534767642314
8 33.53482272978871 56.943370152654325
9 56.33933284438629 55.9173928329419
10 78.23987773783035 44.5843628219193
7 81.67298737867361 42.99716958794563
9 88.72732638545592 45.828298651131284
16 123.50646370749129 104.6914627025076
10 119.36227335318029 66.61140211601895
13 135.70321537607236 80.58334705922995
14 139.150857772051 73.1346653975708
7 140.0914911190539 43.674429259722274
10 162.21790307937255 62.83676059146526
10 183.9916308382378 42.9379599031162
13 191.3807283963933 79.7858917656005
4 178.66915172316888 19.136802076644454
10 196.37077921728 47.524012039462896
9 218.4405649978873 36.46646594171364
10 219.25350573401937 61.00041037112672
6 217.22248776330989 23.227114196949245
15 239.40532143898517 65.37769004593015
6 233.2594805247286 32.98056581750872
11 251.0743619236203 51.29145960178623
13 264.20483076596867 83.69486471019275
9 262.3299636699159 32.05588837794557
6 301.0438123669016 28.152249750128902
10 327.24705237851833 70.84648562895492
7 322.8905571002741 36.96514015510783
9 331.2045208769145 46.97661004170066
11 362.59042239682356 66.55941353940257
5 358.4621005333553 24.691258588697412
6 362.52356472256963 41.879989240054606
12 376.08169543937646 67.15502955449142
7 379.18320594520293 34.33555018566807
10 390.700660525431 56.10838949405521
11 396.6574554605172 53.9132245012679
8 403.6800073095575 47.72516136893732
6 406.9335368376536 40.51550259877808
10 432.0528072668611 57.331792118596255
12 442.30020814734974 65.41396111142319
12 445.82059398565684 71.60723314815621
8 438.63058320506707 45.809637818648554
11 464.7072585197287 60.40459583165062
12 477.269360818838 75.62755355669069
5 475.0107353115912 33.18316474738554
10 483.57203231235263 50.67198379200481
11 545.3013301714708 65.35209609687502
6 546.7240516682341 33.727495939582106
13 560.4651412636725 74.02258335696298
12 577.0610036706732 74.53702850232554
13 585.203966161171 80.64644820981827
10 586.4567945783594 63.88790134944752
7 584.595489007437 37.261005447896785
13 602.2417261477189 77.88673632273725
7 594.7575014952466 36.16786801999283
16 617.8077043481809 103.1540623214991
8 611.4910514704403 45.88068246194491
9 618.7439695454228 55.73391530788752
8 618.1303983321515 52.39096320699856
15 650.7007933315982 55.01707449552222
10 657.3577714119451 47.76920652557672
11 658.5681885308824 61.664407354778
10 657.5104378571504 61.302775171505324
9 680.1269266424274 54.39530832196982
12 693.875794965942 66.53380167327148
14 698.068795751856 80.85704555848467
15 701.4280033908525 92.99471834501814
14 700.438571112202 99.77682257298194
12 708.8232377477036 57.56433782025912
10 729.871552285995 55.94976699779426
2 716.9109314805303 11.952605158623543
8 734.748663204066 44.53737717638494
17 769.251794509592 109.80747176966669
5 782.7914522510902 22.75625959809466
12 803.2689765446985 75.19136057641062
7 806.7074997613914 36.9194859651906
12 821.0957143554987 73.5902384234503
14 836.1040156483215 71.13063343672621
8 832.499780390683 54.09242519588521
18 854.3760808301513 102.9511874871547
7 843.1836335970664 33.63654449403708
10 851.4128229456866 56.57653295523348
11 859.9675024441383 36.65660835686354
9 858.3878842076941 52.105288817216135
8 862.7510173899351 39.96390376618609
13 874.4762145237964 79.60021914314947
6 867.6349310649534 29.562318038915123
7 870.8662031021523 30.573351179520664
10 880.0592805388719 50.4951864811514
13 892.3826006466013 63.42484116085431
8 886.3136789325878 34.726765169545395
12 926.9827811657759 85.5177216911192
14 931.2097501329519 69.1916433737586
8 926.3595632755686 42.68326160187442
8 952.2122819715445 51.04876979190687
14 965.3696205443221 65.22716979954563
11 963.3391634731817 55.888277245496305
8 958.6308080319503 47.75737626550309
13 969.2697161273654 80.8614231524187
