nbursts cpu_time io_time
8 34.60674369724128 47.56617317103811
12 40.89842655573218 75.20145606023443
8 50.30626883400163 48.7473589178756
12 56.31213949088345 59.92532048616409
9 59.266255239351715 55.86510672577732
5 61.251484604948075 21.408726587772428
9 83.3785554173628 60.852090214168626
16 108.21553185221008 67.73309118241922
5 98.11086159702043 38.1535153158213
14 114.59834048933443 78.97826145580932
8 120.264470670149 43.16439743600941
9 130.5587629422058 51.83873698054876
3 179.46919794318728 12.83630692202855
12 196.73770148285143 64.88962881977407
16 213.85170605547594 100.42683934552073
8 221.49565501060314 39.085955208520154
15 258.51747597450395 75.3149465479502
11 279.8845997357419 51.86100766047138
10 283.9006018520124 61.99770112323577
11 293.04391111037114 61.230281550204275
7 319.68088192308045 36.68368825729803
11 325.0851725594689 62.5317344620662
6 336.94565315945204 31.50682731525257
7 339.88078883953784 39.493551713496885
17 358.3478987822935 90.64426908622286
11 348.98456709079034 60.468370254144254
8 351.83023520266914 40.64952283319553
11 363.454694249713 54.81065597342781
10 366.83760759515616 57.98104596756947
9 384.3177556890401 57.66587888918345
11 393.888442080439 67.84386357573732
8 391.17427220055833 45.8752421775011
9 403.1245703669069 46.18363907821177
8 403.5472621299766 38.771370581859415
8 430.339915344053 41.62624261519735
13 448.8221368433279 66.90786922309871
8 455.81739660882647 31.92737474233909
8 466.57753696245766 43.522372710503554
14 480.35505404259106 87.5006548700875
13 482.7096273217541 79.85104836454973
7 483.795239388716 33.58313432092183
9 517.5125134284858 44.43610991691439
8 537.276478183332 30.84961240852727
11 561.8842820165922 60.100307935280966
8 557.8067771319278 58.31515077387371
5 557.6711212364912 30.04790131231617
11 575.7602790541665 67.05258067338623
13 601.3842971450375 61.47237879383206
7 594.5012760280749 41.934329091470445
7 602.1905931314758 35.18631277484315
9 606.9867948394314 45.07275331939902
9 611.7706078092186 48.05309353118378
7 614.6661524257468 36.763017295032455
9 618.8222034651942 46.33750756958399
9 649.5234252946989 55.311196768838954
5 654.7873791341193 15.28086885369478
9 661.84845691473 50.27840072049424
10 663.1091641099616 53.63059382966075
6 660.4867717245202 37.66737290395358
4 660.7682378949038 18.65831673285647
4 663.5237215218921 22.783490006182298
5 668.2400142661623 30.84619589577893
11 687.3826034939694 59.08545099369612
11 697.5530698184151 64.65792093277028
15 734.6163630874745 92.3060365783366
11 737.068574927873 77.21344655155552
11 738.5301871557974 75.66168278609986
9 774.8385760817024 54.123196433619654
8 777.5683381826476 37.096292643503226
8 779.1506426948648 46.63649475931904
11 809.1733910559213 62.40140914341686
9 819.7162211613692 56.571730754098986
10 832.401774127207 45.49598954070431
9 851.5146455834149 50.44705944132502
14 883.6105095122514 94.97112689979673
8 889.1878128981268 36.144625690145105
10 904.235055574045 52.54815751641331
9 915.0143903810264 45.121980656127484
12 924.3145514284433 55.12239748533436
12 950.3080773505535 74.09963090104853
15 979.3447532232219 99.21028590939814
13 982.9736688437839 78.19496328331743
7 982.6356272855724 35.31856560702637
13 1003.1285614166308 69.05060549955338
7 998.451061894527 47.95465806974332
11 1016.6609483565344 42.010436635263105
7 1017.2999970254767 44.39326427031342
6 1022.1681303584883 39.23077368891527
6 1030.1589046499125 22.25786667072302
6 1056.448975626191 30.325832340534568
6 1066.80581244009 38.269572652123756
7 1075.938550575211 34.64695645012016
15 1096.6448332984824 85.8191134633276
5 1088.5547973138664 32.876837234054975
9 1134.5268707184398 42.991223605214884
14 1146.84556790268 90.04939237376365
11 1169.2099289497803 51.805278344968606
7 1167.5042696070334 36.46624997808579
7 1181.3178686786437 44.664333867177994
9 1187.3802303663913 49.5418310199545
